Info;Código;Nombre;Estado;Fecha cotización;Fecha venta.;Fecha Visto bueno;Fecha compromiso;Fecha despacho;Fecha factura;# Factura;Cliente directo;Clasificación c directo;Cliente final;Clasificación c final;Vendedor;Producto;Puntos;Cantidad;Costo papel;Costo impresión + bz;Costo planchas;Costo Servicios;Costo Terminación;Costo directo;Costo general;Costo hora máquina;Costo total;Precio venta;Clase;Des/Inc (%) venta;Des/Inc OT (%);Comisión vendedor (%);Comisión cliente;Unidad;Máquina;Papel;Matrices;Tiraje;Colores;Area Sustrato;Área de impresión;Imposicion;Dimensiones;Cotizado como;#;Servicio;VB cliente por PDF;Barniz;BRC;Costo pieza;Precio pieza;Comentario
Proyecto;10196;REP. ETIQUETA INDUSTRIAL 50 X 100 SEMIBRILLO-SAP-19472, # Ref STOCK MINIMO;Facturado;06-01-2022;06-01-2022;06-01-2022;13-01-2022;09-08-2022;09-08-2022;F-0001;INNOPRINT 1;-;INNOPRINT 1;-;Omar Alejandro Vergara;6 IND BLC INDUSTRIAL BLANCA;-;222300;401825;-;-;-;-;401825;-;140000;541825;609102;B;-32,5;-32,7;-;-;%;-;-;0.0;4032,49;-;;312x266.7;5x3R;100x50;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10197;REP. ETIQUETA IND.60 X 100 MM SEMIBRILLO -SAP-578, # Ref STOCK MINIMO;Facturado;06-01-2022;06-01-2022;11-05-2022;-;09-08-2022;09-08-2022;F-0001;INNOPRINT 1;-;INNOPRINT 1;-;Omar Alejandro Vergara;6 IND BLC INDUSTRIAL BLANCA;-;229176;533856;-;-;45284;-;579140;-;81857;660997;985457;B;-10,5;-10,6;-;-;%;-;-;0.0;14989,68;-;110x2.000;104x254;4x1R;100x60;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10198;REP BIONET NV 38392 SAP 42636 ETIQUETA IND. 30 X 50 TERMICO 1 COLUMNA  1.500.000, # Ref NV 38392;Facturado;06-01-2022;06-01-2022;04-02-2022;28-02-2022;09-08-2022;09-08-2022;F-0001;BIONET S.A.;-;BIONET S.A.;-;Ivonne Cecilia Corvalan Leon;5 IND IMP INDUSTRIAL IMPRESAS;-;1500000;1479171;53625;-;77802;32637;1643235;-;99978;1743213;3870000;A+;33,2;33;-;-;%;-;-;2.0;26254,13;-;;108x266.7;8x2R;50x30;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10199;REP BIONET NV 38392 SAP 45191 ETIQUETA INDUSTRIAL 145 X 25 FOAMTAC 100.000, # Ref NV 38392;Facturado;06-01-2022;06-01-2022;04-02-2022;28-02-2022;09-08-2022;09-08-2022;F-0001;BIONET S.A.;-;BIONET S.A.;-;Ivonne Cecilia Corvalan Leon;6 IND BLC INDUSTRIAL BLANCA;-;100000;1363463;-;-;15808;5812;1385083;-;50302;1435385;2433000;A;1,7;1,7;-;-;%;-;-;0.0;5233;-;;96x304.8;2x3R;25x145;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10200;REP R.FERNANDEZ NV 38393 SAP 44508 ETIQUETA WINEGLASS 160 X 40 ROFF ROLLO 2.000 UNID NUEVO DISEÑO 2015 200.000, # Ref NV 38393;Facturado;06-01-2022;06-01-2022;11-05-2022;-;09-08-2022;09-08-2022;F-0001;RODRIGO FERNANDEZ F. Y CIA. LTDA;-;RODRIGO FERNANDEZ F. Y CIA. LTDA;-;Ivonne Cecilia Corvalan Leon;12 PRM WG PRIME WINEGLASS;-;200000;564460;28600;-;19957;12012;625029;-;36242;661271;1420000;A+;28,8;28,6;-;-;%;-;-;5.0;6734,6;-;158x0;155x320.68;2x5R;31x160,34;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10201;ET TERMO 117,5 x 226 AMA 300 PERA KOREA, # Ref NV 37463;Facturado;06-01-2022;11-01-2022;28-02-2022;06-03-2022;09-08-2022;09-08-2022;F-0001;AMA TIME SPA;-;AMA TIME SPA;-;Francisco Javier Urzua Ramirez;10 TMC TERMOCONTRAIBLE;-;40000;199347;74001;-;88713;-;383061;-;347103;730164;1118400;B;-8,1;-0,1;-;-;%;-;-;8.0;5310,07;-;240x0;230x352.43;3x1R;226x117,39;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10202;ETIQUETA BLANCA 30 x 75 POLIPROPILENO ADH FRIO C3, # Ref nv 3842;Rechazado;06-01-2022;-;11-05-2022;-;09-08-2022;09-08-2022;F-0001;SOPROLE S.A;-;SOPROLE S.A;-;Marco Antonio Palacios Diaz;6 IND BLC INDUSTRIAL BLANCA;-;308750000;435429960;-;-;16014120;-;451444080;-;17284565;468728645;771875000;B+;-1,2;-1,6;-;-;%;-;-;0.0;5300871,56;-;;156x266.7;8x2R;75x30;Temas;1;Estandar;No;-;-;-;-;
Proyecto;10203;REP.ETIQ.100X60 TRANSFER/SAP 39668/ CONCHA Y TORO/ NV 38426/ 400.000 UNID,, # Ref NV 38426;Facturado;07-01-2022;07-01-2022;04-02-2022;28-02-2022;09-08-2022;09-08-2022;F-0001;INNOPRINT 1;-;INNOPRINT 1;-;Marco Antonio Palacios Diaz;6 IND BLC INDUSTRIAL BLANCA;-;400000;930730;-;-;-;-;930730;-;240800;1171530;2860000;A+;46,5;46,2;-;-;%;-;-;0.0;8377,77;-;;320x307.98;3x5R;60x100;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10204;rep.Et. Muscat 2 lb Honey 100x50/ sap 53510/ santa elena/ nv 38423/ 60.000 unid., # Ref nv 38423;Facturado;07-01-2022;07-01-2022;11-05-2022;-;09-08-2022;09-08-2022;F-0001;EXPORTADORA SANTA ELENA SA;-;EXPORTADORA SANTA ELENA SA;-;Marco Antonio Palacios Diaz;1 PRM PRIME;-;60000;129921;61959;-;3834;1542;197256;-;62518;259774;240000;B;-44,6;-44,6;-;-;%;-;-;4.0;1451,92;-;;265x307.98;3x5R;50x100;Temas;1;Estandar;No;1;-;-;-;-
Proyecto;10205;REP.ETIQ.40X100 SB/ SAP 42520/ ATLAS/ NV 38422/ 200.000 UNID., # Ref NV 38422;Facturado;07-01-2022;07-01-2022;11-05-2022;-;09-08-2022;09-08-2022;F-0001;INNOPRINT 1;-;INNOPRINT 1;-;Marco Antonio Palacios Diaz;6 IND BLC INDUSTRIAL BLANCA;-;200000;306830;-;-;26346;-;333176;-;61549;394725;362000;B;-45;-45;-;-;%;-;-;0.0;8721,67;-;;104x254;6x1R;100x40;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10206;ETQ CALGIANT ORGANICA 6OZ ;RechazadoCancela Compra;07-01-2022;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Francisco Javier Urzua Ramirez;2 PRM CL PRIME CLAMSHELL;-;450000;540004;64310;-;15497;22773;642584;-;153853;796437;1642500;A+;23,7;23,7;-;-;%;-;-;8.0;5628,21;-;300x2.000;274x387.35;7x5R;50,8x50,8;Temas;1;Estandar;No;1;-;-;-;
Proyecto;10207;ETIQ. 60X15 CON PREPICADO ARAUCO (SAP 45159), # Ref NV 38347;Facturado;07-01-2022;07-01-2022;04-02-2022;28-02-2022;09-08-2022;09-08-2022;F-0001;MADERAS ARAUCO S.A.;-;MADERAS ARAUCO S.A.;-;Marco Antonio Palacios Diaz;6 IND BLC INDUSTRIAL BLANCA;-;252208;119429;-;-;9967;3644;133040;-;43741;176781;295083;A;0,2;-;-;-;%;-;-;0.0;3300,04;-;100x2.000;95x254;4x5R;15x60;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10208;ET TERMO KOMBUCHA 350 CC, # Ref NV 38681;Facturado;07-01-2022;26-01-2022;28-01-2022;13-03-2022;09-08-2022;09-08-2022;F-0001;INNOPRINT 1;-;INNOPRINT 1;-;Francisco Javier Urzua Ramirez;10 TMC TERMOCONTRAIBLE;-;153000;806446;874650;-;758305;-;2439401;-;493591;2932992;4645080;B+;-5;-;-;-;%;-;-;15.0;21225,3;-;240x0;224x368.3;3x1R;220x122,7;Temas;3;Estandar;No;-;-;-;-;-
Proyecto;10209;ETIQUETA PRIME 100 X 50 MM. AGUA LOS PIMIENTOS PURIFICADA 500 ML ;RechazadoCancela Compra;07-01-2022;-;-;-;-;-;-;DANILO ORESTE LATORRE NEYRA;-;DANILO ORESTE LATORRE NEYRA;-;Francisco Javier Urzua Ramirez;1 PRM PRIME;-;500000;1719397;184352;-;31945;46216;1981910;-;197322;2179232;7560000;A+;108,1;108;-;-;%;-;-;7.0;11601;-;300x2.000;270x307.98;3x5R;50x100;Temas;1;Estandar;No;1;-;-;-;
Proyecto;10211;REP.ETIQ.40X58 TERMICO/ SAP 686/ TECNOAPLICADA/ NV 38436/ 216.000 UNID., # Ref NV 38436;Facturado;07-01-2022;07-01-2022;11-05-2022;-;09-08-2022;09-08-2022;F-0001;INNOPRINT 1;-;INNOPRINT 1;-;Marco Antonio Palacios Diaz;6 IND BLC INDUSTRIAL BLANCA;-;216000;262125;-;-;14227;6708;283060;-;48427;331487;496800;B;-10,1;-10,2;-;-;%;-;-;0.0;4710;-;;124x254;6x2R;58x40;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10212;REP. ETIQUETA 150 X 100 C&T TRANSFER (COD. 11000951)/C3 1S 1.312 ETR-SAP-41477, # Ref STOCK MINIMO;Facturado;10-01-2022;10-01-2022;10-01-2022;17-01-2022;09-08-2022;09-08-2022;F-0001;INNOPRINT 1;-;INNOPRINT 1;-;Omar Alejandro Vergara;6 IND BLC INDUSTRIAL BLANCA;-;645504;4034984;-;-;106289;126531;4267804;-;858200;5126004;5215673;B;-39;-39;-;-;%;-;-;0.0;34841,92;-;320x2.000;308x317.5;3x2R;150x100;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10215;REP CODITECH NV 38445 SAP 5267 ETIQUETA PRIME 40MM DIAMETRO AZUL TIPO OMO  SEMIBRILLO  1 COLUMNA AISA 2 40.0007 , # Ref NV 38445;Facturado;10-01-2022;10-01-2022;04-02-2022;28-02-2022;09-08-2022;09-08-2022;F-0001;VENTAS Y SERVICIOS COMPUTACIONALES CODITECH LTDA;-;VENTAS Y SERVICIOS COMPUTACIONALES CODITECH LTDA;-;Ivonne Cecilia Corvalan Leon;3 PRM DG PRIME DIGITAL;-;40000;28344;8081;-;783;5026;42234;-;42730;84964;206800;A+;46;45,6;-;-;%;-;-;0.0;291,43;-;;308x308;7x7R;40x40;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10216;REP DHL NV 38441 SAP 51241 ETIQUETA PRIME 90 X 55 MM. ALTO EN AZUCAR , GRASA , CALORIAS AISA 3 DHL PANTONE 355 C 1104000, # Ref NV 38441;Facturado;10-01-2022;10-01-2022;11-01-2022;17-01-2022;09-08-2022;09-08-2022;F-0001;DHL SUPPLY CHAIN CHILE S.A.;-;DHL SUPPLY CHAIN CHILE S.A.;-;Ivonne Cecilia Corvalan Leon;1 PRM PRIME;-;1104000;3410676;1269026;-;63807;-;4743509;-;283773;5027282;6668160;B;-20,4;-20,4;-;-;%;-;-;6.0;23171,7;-;;295x371.48;4x5R;55x90;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10217;52677	ETIQUETA PRIME 40MM DIAMETRO AZUL TIPO OMO  SEMIBRILLO  1 COLUMNA AISA 2;RechazadoCancela Compra;10-01-2022;-;-;-;-;-;-;VENTAS Y SERVICIOS COMPUTACIONALES CODITECH LTDA;-;VENTAS Y SERVICIOS COMPUTACIONALES CODITECH LTDA;-;Matias Silva Morales;3 PRM DG PRIME DIGITAL;-;40000;28344;10800;-;783;4575;44502;-;42730;87232;206800;A+;42,2;42;-;-;%;-;-;0.0;291,43;-;330x2.000;308x924;21x7R;40x40;Temas;1;Estandar;No;-;-;-;-;
Proyecto;10218;CENTRO VET 0701;RechazadoCancela Compra;10-01-2022;-;-;-;-;-;-;CENTRO VETERINARIO Y AGRICOLA LIMITADA;-;CENTRO VETERINARIO Y AGRICOLA LIMITADA;-;Matias Silva Morales;3 PRM DG PRIME DIGITAL;-;26500;241756;58272;-;116580;3864;420472;-;87937;508409;1325000;A+;56,4;56,3;-;-;%;-;-;0.0;1387;-;320x2.000;252x864;6x3R;80x140;Temas;1;Estandar;No;-;-;-;-;
Proyecto;10219;49431	ETIQUETA EASY FLAP 80 X 100 THANK YOU MULTIEXPORT AISA 2;RechazadoCancela Compra;10-01-2022;-;-;-;-;-;-;EMPRESAS AQUACHILE S.A.;-;EMPRESAS AQUACHILE S.A.;-;Matias Silva Morales;4 PRM EF PRIME EASY FLAP;-;150000;855526;29695;-;12968;15612;1881849;-;120152;2002001;6750000;A+;102,3;102,2;-;-;%;-;-;4.0;4709,25;-;330x2.000;312x333.38;4x3R;100x80;Temas;1;Estandar;No;-;-;-;-;
Proyecto;10220;REP. ET CLAMSHELL PINTA PLANA ALESSANDRINI 90x50 (49960) , # Ref REPOSICION;Facturado;11-01-2022;11-01-2022;11-01-2022;18-01-2022;09-08-2022;09-08-2022;F-0001;LAFRUT EXPORTACIONES AGROPECUARIAS LTDA;-;LAFRUT EXPORTACIONES AGROPECUARIAS LTDA;-;Omar Alejandro Vergara;2 PRM CL PRIME CLAMSHELL;-;192000;326668;216496;-;9248;16044;568456;-;82055;650511;700800;B;-35,4;-35,4;-;-;%;-;-;7.0;3358,84;-;;324x371.48;4x6R;50x90;Temas;1;Estandar;No;1;-;-;-;-
Proyecto;10221;REP. ETIQUETA IND.219,5 X 98,5 YUPO 250 MC C/TACA Y PREP.(ROLLO 500 U.) (148613) -SAP-49539, # Ref STOCK MINIMO;Facturado;11-01-2022;11-01-2022;11-01-2022;18-01-2022;09-08-2022;09-08-2022;F-0001;INNOPRINT 1;-;INNOPRINT 1;-;Omar Alejandro Vergara;5 IND IMP INDUSTRIAL IMPRESAS;-;124000;3819088;35464;-;84532;-;3939084;-;107164;4046248;2219600;B;-67,1;-67,1;-;-;%;-;-;1.0;28524,92;-;100x820;100x219.08;1x1R;100x219,07;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10222;REP. ETIQUETA INDUSTRIAL 80 X 100 SEMIBRILLO-SAP-569, # Ref STOCK MINIMO;Facturado;11-01-2022;11-01-2022;11-01-2022;18-01-2022;09-08-2022;09-08-2022;F-0001;INNOPRINT 1;-;INNOPRINT 1;-;Omar Alejandro Vergara;6 IND BLC INDUSTRIAL BLANCA;-;283800;794645;-;-;-;-;794645;-;236600;1031245;3717780;A+;116,3;116,2;-;-;%;-;-;0.0;8170,64;-;;312x254;3x3R;100x80;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10223;REP. ETIQUETA INDUSTRIAL 240 X 100 TRANSFER (581)-SAP-581, # Ref STOCK MINIMO;Facturado;11-01-2022;11-01-2022;11-01-2022;18-01-2022;09-08-2022;09-08-2022;F-0001;INNOPRINT 1;-;INNOPRINT 1;-;Omar Alejandro Vergara;6 IND BLC INDUSTRIAL BLANCA;-;98160;933634;-;-;-;-;933634;-;236600;1170234;-;B;-100;-100;-;-;%;-;-;0.0;8159,22;-;;312x488.95;2x3R;100x240;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10224;REP. ETIQUETA INDUSTRIAL 300 x 100 POLIPROPILENO C/PREPICADO-SAP-51143, # Ref STOCK MINIMO;Facturado;11-01-2022;11-01-2022;11-05-2022;-;09-08-2022;09-08-2022;F-0001;INNOPRINT 1;-;INNOPRINT 1;-;Omar Alejandro Vergara;6 IND BLC INDUSTRIAL BLANCA;-;223040;4195478;-;-;211540;85660;4492678;-;260880;4753558;6695661;B;-15,5;-15,5;-;-;%;-;-;0.0;70022,59;-;;104x304.8;1x1R;100x300;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10225;REP.50 X 100 UVA DIVINE 3LB., # Ref NV 38423;Facturado;11-01-2022;11-01-2022;11-05-2022;-;09-08-2022;09-08-2022;F-0001;EXPORTADORA SANTA ELENA SA;-;EXPORTADORA SANTA ELENA SA;-;Marco Antonio Palacios Diaz;3 PRM DG PRIME DIGITAL;-;80000;152693;87923;-;4481;8591;253688;-;95987;349675;793600;A+;36,2;36,1;-;-;%;-;-;0.0;1570;-;;312x810;15x3R;100x50;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10226;REP.300X100 PP/ SAP 51143/ ARAUCO/ NV 38459/ 104.960 UNID., # Ref NV 38459;Facturado;11-01-2022;11-01-2022;04-02-2022;28-02-2022;09-08-2022;09-08-2022;F-0001;INNOPRINT 1;-;INNOPRINT 1;-;Marco Antonio Palacios Diaz;6 IND BLC INDUSTRIAL BLANCA;-;104960;1974343;-;-;99548;40317;2114208;-;140282;2254490;3150900;B;-16,1;-16,1;-;-;%;-;-;0.0;32951,81;-;;104x304.8;1x1R;100x300;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10227;REP.80X100 SB/ SAP 569/ ARAUCO/ NV 38459/ 64 ROLLOS, # Ref NV 38459;Facturado;11-01-2022;11-01-2022;04-02-2022;28-02-2022;09-08-2022;09-08-2022;F-0001;INNOPRINT 1;-;INNOPRINT 1;-;Marco Antonio Palacios Diaz;6 IND BLC INDUSTRIAL BLANCA;-;64;2870;-;-;-;-;2870;-;46200;49070;81784;A+;1091,5;-;-;-;%;-;-;0.0;22;-;330x2.000;312x254;3x3R;100x80;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10228;ET. EASY FLAP - ANASAC - E DISEÑOS;RechazadoCancela Compra;11-01-2022;-;-;-;-;-;-;ANASAC CHILE S.A.;-;ANASAC CHILE S.A.;-;Hernan Lara Alvarez;4 PRM EF PRIME EASY FLAP;-;33330;1004739;71517;519895;13830;15411;2760725;-;267166;3027891;4699530;B;-6,9;0,1;-;-;%;-;-;24.0;5464,56;-;330x2.000;288x266.7;1x2R;140x263;Temas;3;Estandar;No;-;-;-;-;
Proyecto;10229;[REPETICION] [SAP 50679] ETIQUETA EASY FLAP 80 X 100 THANK YOU BLUMAR AISA1 (3035616), # Ref NV 38517;Facturado;11-01-2022;13-01-2022;19-01-2022;08-02-2022;09-08-2022;09-08-2022;F-0001;SALMONES BLUMAR S.A.;-;SALMONES BLUMAR S.A.;-;Mauricio Fernando Medina Leon;4 PRM EF PRIME EASY FLAP;-;200000;1128699;33208;-;17290;20812;2482859;-;172901;2655760;6200000;A+;40,1;40;-;-;%;-;-;4.0;6279,33;-;330x2.000;312x333.38;4x3R;100x80;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10230;ETIQUETA PRIME 180 X 80 SM EXPORT (01080002) *SAP 48453*, # Ref NV 38509;Facturado;11-01-2022;13-01-2022;17-01-2022;31-01-2022;09-08-2022;09-08-2022;F-0001;COMERCIAL SM EXPORT LTDA;-;COMERCIAL SM EXPORT LTDA;-;Marco Antonio Palacios Diaz;1 PRM PRIME;-;100000;515482;66832;-;19266;24784;626364;-;119175;745539;1243000;A;-;-;-;-;%;-;-;5.0;6996,33;-;250x2.000;240x371.48;2x3N;180x80;Temas;1;Estandar;No;1;-;-;-;-
Proyecto;10231;ETIQUETA CLAMSHELL 58 X 58 GREENVIC 6 OZ. DIS./2020 (03051066);RechazadoCancela Compra;11-01-2022;-;-;-;-;-;-;COMERCIAL GREENVIC S.A.;-;COMERCIAL GREENVIC S.A.;-;Marco Antonio Palacios Diaz;2 PRM CL PRIME CLAMSHELL;-;300000;441506;158240;-;11202;24081;635029;-;193213;828242;1383000;A;0,2;-;-;-;%;-;-;0.0;3924;-;330x2.000;310x900;15x5N;58x58;Temas;1;Estandar;No;1;-;-;-;
Proyecto;10232;ETIQUETA 75X40 SB 2 COLUMNAS (SAP 489);RechazadoCancela Compra;11-01-2022;-;-;-;-;-;-;AGRICOLA LA PRIMAVERA S.A.;-;AGRICOLA LA PRIMAVERA S.A.;-;Waldo Waghorn;6 IND BLC INDUSTRIAL BLANCA;-;200000;187788;-;-;24205;8412;220405;-;40929;261334;436000;A;0,1;-;-;-;%;-;-;0.0;8167,75;-;110x500;88x155.59;2x2R;40x75;Temas;1;Estandar;No;-;-;-;-;
Proyecto;10233;Etiqueta el olivar 3035;Facturado;11-01-2022;11-01-2022;11-05-2022;-;09-08-2022;09-08-2022;F-0001;INNOPRINT 1;-;INNOPRINT 1;-;Alex Cortes;13 SN COM SAMSON COMERCIAL;-;350000;99397;15556;37671;3458;2019;158101;-;68110;226211;378000;A;0,3;-;-;-;%;-;-;3.0;1167,25;-;160x1.000;150x285.75;15x6R;21x17;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10234;ETIQ. CLAMSHELL  63x63 MM. WELCH ´S 18 OZ  A4, # Ref NV 38473;Facturado;11-01-2022;11-01-2022;13-01-2022;02-02-2022;09-08-2022;09-08-2022;F-0001;SOF SOUTH ORGANIC FRUIT S.A.;-;SOF SOUTH ORGANIC FRUIT S.A.;-;Francisco Javier Urzua Ramirez;2 PRM CL PRIME CLAMSHELL;-;100000;189348;36912;176299;5187;14658;422404;-;108430;530834;349250;B;-60,5;-60,5;-;-;%;-;-;7.0;1946,9;-;330x2.000;268x333.38;5x4R;63x63;Temas;1;Estandar;No;1;-;-;-;-
Proyecto;10235;REP. 90x60 Nectarines 2lb/SAP 55707/ GREENVIC/ NV 38475/ 70.000 UNID.;RechazadoCancela Compra;11-01-2022;-;-;-;-;-;-;COMERCIAL GREENVIC S.A.;-;-;-;Marco Antonio Palacios Diaz;1 PRM PRIME;-;70000;-;-;-;-;-;-;-;-;-;520100;A;-;-;-;-;$;-;-;;;-;;;;60x90;Temas;1;-;No;1;-;-;-;
Proyecto;10236;REP.90X60 NECTARINES 2 LB/ SAP 55707/ GREENVIC/ NV 38475/ 70.000 UNID.;RechazadoCancela Compra;11-01-2022;-;-;-;-;-;-;COMERCIAL GREENVIC S.A.;-;-;-;Marco Antonio Palacios Diaz;1 PRM PRIME;-;70000;-;-;-;-;-;-;-;-;-;520100;A;-;-;-;-;$;-;-;;;-;;;;60x90;Temas;1;-;No;1;-;-;-;
Proyecto;10237;REP.90X60 PEACHES 2LB/ SAP 55708/ GREENVIC/ NV 55708/ 50.000 UNID.;RechazadoCancela Compra;11-01-2022;-;-;-;-;-;-;COMERCIAL GREENVIC S.A.;-;-;-;Marco Antonio Palacios Diaz;1 PRM PRIME;-;50000;-;-;-;-;-;-;-;-;-;371500;A;-;-;-;-;$;-;-;;;-;;;;60x90;Temas;1;-;No;1;-;-;-;
Proyecto;10238;REP.90X60 NECTARINES 2 LB/ SAP 55707/ GREENVIC/ NV 38475/ 70.000 UNID.;RechazadoCancela Compra;11-01-2022;-;-;-;-;-;-;COMERCIAL GREENVIC S.A.;-;-;-;Marco Antonio Palacios Diaz;1 PRM PRIME;-;70000;-;-;-;-;-;-;-;-;-;520100;A;-;-;-;-;$;-;-;;;-;;;;60x90;Temas;1;-;No;1;-;-;-;
Proyecto;10239;rep.;RechazadoCancela Compra;11-01-2022;-;-;-;-;-;-;COMERCIAL GREENVIC S.A.;-;-;-;Marco Antonio Palacios Diaz;1 PRM PRIME;-;83333;-;-;-;-;-;-;-;-;-;619165;A;-;-;-;-;$;-;-;;;-;;;;60x90;Temas;1;-;No;1;-;-;-;
Proyecto;10240;REP.90X60 NECTARINES 2 LB/ SAP 55707/ GREENVIC/ NV 38475/ 70.000 UNID., # Ref NV 38475;Facturado;11-01-2022;11-01-2022;04-02-2022;28-02-2022;09-08-2022;09-08-2022;F-0001;COMERCIAL GREENVIC S.A.;-;COMERCIAL GREENVIC S.A.;-;Marco Antonio Palacios Diaz;1 PRM PRIME;-;70000;168450;101400;-;5058;6880;281788;-;67402;349190;520100;B;-10,6;-10,7;-;-;%;-;-;6.0;1905,23;-;;252x371.48;4x4R;60x90;Temas;1;Estandar;No;1;-;-;-;-
Proyecto;10241;REP.90X60 PEACHES 2LB/ SAP 55708/ GREENVIC/ NV 55708/ 50.000 UNID., # Ref NV 38475;Facturado;11-01-2022;11-01-2022;04-02-2022;28-02-2022;09-08-2022;09-08-2022;F-0001;COMERCIAL GREENVIC S.A.;-;COMERCIAL GREENVIC S.A.;-;Marco Antonio Palacios Diaz;1 PRM PRIME;-;50000;127395;72429;-;3613;4918;208355;-;62518;270873;371500;B;-17,7;-17,7;-;-;%;-;-;6.0;1440,88;-;300x2.000;252x371.48;4x4R;60x90;Temas;1;Estandar;No;1;-;-;-;-
Proyecto;10242;REP.90X60 PLUMS/ SAP 55709/ GREENVIC/ NV 38475/ 50.000 UNID., # Ref NV 38475;Facturado;11-01-2022;11-01-2022;11-05-2022;-;09-08-2022;09-08-2022;F-0001;COMERCIAL GREENVIC S.A.;-;COMERCIAL GREENVIC S.A.;-;Marco Antonio Palacios Diaz;1 PRM PRIME;-;50000;127395;72429;-;3613;4918;208355;-;62518;270873;371500;B;-17,7;-17,7;-;-;%;-;-;6.0;1440,88;-;;252x371.48;4x4R;60x90;Temas;1;Estandar;No;1;-;-;-;-
Proyecto;10243;REP.ETIQ199 X 27 PROPLAN WET CAT ADULTO/SAP 55568/NESTLE/ NV 38466/ 50.000 UNID., # Ref NV 38466;Facturado;11-01-2022;11-01-2022;11-05-2022;-;09-08-2022;09-08-2022;F-0001;NESTLE CHILE S.A;-;NESTLE CHILE S.A;-;Marco Antonio Palacios Diaz;3 PRM DG PRIME DIGITAL;-;50000;107420;61813;-;3151;16212;188596;-;76790;265386;546000;A+;23,4;23,4;-;-;%;-;-;0.0;1104,5;-;;310x810;4x10R;27x198,5;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10244;REP.ETIQ.199 x 27 PROPLAN WET URINARY/ SAP 55566/ NESTLE/ NV 38466/ 50.000 UNID., # Ref NV 38566;Facturado;11-01-2022;11-01-2022;11-05-2022;-;09-08-2022;09-08-2022;F-0001;NESTLE CHILE S.A;-;NESTLE CHILE S.A;-;Marco Antonio Palacios Diaz;3 PRM DG PRIME DIGITAL;-;50000;107420;61813;-;3151;16212;188596;-;76790;265386;546000;A+;23,4;23,4;-;-;%;-;-;0.0;1104,5;-;;310x810;4x10R;27x198,5;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10245;REP. ETIQ.199X27 WET CAT KITTEN/ SAP 55569/ NESTLE/ NV 38466/ 50.000 UNID., # Ref NV 38466;Facturado;11-01-2022;11-01-2022;04-02-2022;28-02-2022;09-08-2022;09-08-2022;F-0001;NESTLE CHILE S.A;-;NESTLE CHILE S.A;-;Marco Antonio Palacios Diaz;3 PRM DG PRIME DIGITAL;-;50000;107420;61813;-;3151;16212;188596;-;76790;265386;546000;A+;23,4;23,4;-;-;%;-;-;0.0;1104,5;-;;310x810;4x10R;27x198,5;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10246;REP.ETIQ.240X91/ SAP 54374/ NESTLE/ NV 38466/ 32.000 UNID., # Ref NV 38466;Facturado;11-01-2022;11-01-2022;17-01-2022;18-01-2022;09-08-2022;09-08-2022;F-0001;NESTLE CHILE S.A;-;NESTLE CHILE S.A;-;Marco Antonio Palacios Diaz;1 PRM PRIME;-;32000;260530;286093;-;8115;12482;567220;-;77659;644879;811840;B;-24,5;-24,5;-;-;%;-;-;7.0;2946,68;-;;285x244.47;1x3R;91x240;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10247;REP FRUSAN NV 38746 SAP 46141 ETIQ. CLAMSHELL  50 x 50 BLUEBERRIES FRUSAN 1 PINTA AISA 4  600.000, # Ref NV 38746;Facturado;12-01-2022;12-01-2022;13-01-2022;19-01-2022;09-08-2022;09-08-2022;F-0001;FRUTERA SAN FERNANDO S.A.;-;FRUTERA SAN FERNANDO S.A.;-;Ivonne Cecilia Corvalan Leon;1 PRM PRIME;-;600000;628609;463249;-;16598;28736;1137192;-;108918;1246110;1626000;B;-21,7;-21,9;-;-;%;-;-;6.0;6028;-;;324x266.7;5x6R;50x50;Temas;1;Estandar;No;1;-;-;-;-
