Codigo,Nombre,Cantidad_Disponible,Unidad_Medida,Costo_Unitario,Valor_Stock_Total,Categoria,Bodega,Comprometido,Proveedor
47993,CMSP01010 millimetric rod D12 L310,0.0,UNIDAD,0.0,0.0,ST-ETIQUETADO,"BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, PRODUCCION, TALLER SERV.TECNICO, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, TDP STOCK, BOG.LOGICA CyT VESPUCIO, MPRIMA SOBRE STOCK, BOG.LOGICA APL, BOG.LOGICA CyT ESPEJO, DIFERENCIAS DE INV. P.T., RRHH, CONTAINER, ST CONCEPCION, OBSOLETOS COMERCIAL, BODEGA DURAMET, SERV.TECNICO SINCLAIR, BODEGA GESLOG INTEGRAL, BODEGA CLIENTES, TINTAS, MAURICIO MEDINA, MAURICIO DAVIS, MP MAQUINA WEBER, SIEGWERK, SALDO MATERIAS PRIMAS, POSCOSECHA MUESTRAS, BOG. LOGICA ARAUCO, BODEGA PROVEEDOR, SINCLAIR STOCK, POSCOSECHA, SERV.TECNICO SAMSON, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, GESLOG PUDAHUEL, BODEGA ESQUIM",0.0,- Ningún fabricante -
47994,CM0011598 clamp D12 .1 bet,0.0,UNIDAD,0.0,0.0,ST-ETIQUETADO,"POSCOSECHA, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, GESLOG PUDAHUEL, MAURICIO DAVIS, MAURICIO MEDINA, BODEGA CLIENTES, SALDO MATERIAS PRIMAS, TINTAS, OBSOLETOS COMERCIAL, SIEGWERK, MP MAQUINA WEBER, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, ST CONCEPCION, BODEGA PROVEEDOR, BODEGA DURAMET, CONTAINER, RRHH, POSCOSECHA MUESTRAS, BODEGA GESLOG INTEGRAL, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, MPRIMA SOBRE STOCK, TDP STOCK, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, PRODUCCION, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS",0.0,- Ningún fabricante -
47995,CM0011599 cross clamp d 12. bett,0.0,UNIDAD,0.0,0.0,ST-ETIQUETADO,"ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL, PERU STOCK ENVIO, SERV.TECNICO SAMSON, POSCOSECHA, SINCLAIR STOCK, BOG. LOGICA ARAUCO, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, BODEGA DURAMET, ST CONCEPCION, CONTAINER, RRHH, BODEGA GESLOG INTEGRAL, POSCOSECHA MUESTRAS, SALDO MATERIAS PRIMAS, SIEGWERK, OBSOLETOS COMERCIAL, MP MAQUINA WEBER, BODEGA CLIENTES, TINTAS, MAURICIO MEDINA, MAURICIO DAVIS, TDP STOCK, BOG.LOGICA COCA-COLA, BOG.LOGICA CyT VESPUCIO, SERVICIO TECNICO, TALLER SERV.TECNICO, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT ESPEJO, BOG.LOGICA APL, PRODUCCION, RECLAMO PROVEEDOR, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, BODEGA COSTEO",0.0,- Ningún fabricante -
48006,ETIQ.INDUST.B 90 x 100 PP  (7810911),0.0,,0.0,0.0,Artículos,"MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, PRODUCCION, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, TDP STOCK, MPRIMA SOBRE STOCK, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, BODEGA GESLOG INTEGRAL, POSCOSECHA MUESTRAS, RRHH, CONTAINER, BODEGA DURAMET, BODEGA PROVEEDOR, ST CONCEPCION, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, MP MAQUINA WEBER, SIEGWERK, OBSOLETOS COMERCIAL, TINTAS, SALDO MATERIAS PRIMAS, BODEGA CLIENTES, MAURICIO MEDINA, MAURICIO DAVIS, GESLOG PUDAHUEL, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, POSCOSECHA",0.0,- Ningún fabricante -
48011,ETIQUETA FOLIO PALLET 140 x 160 x 4  YUCAY,4000.0,UN,1522.6478,6090591.0,INDUST. FOLIO,PRODUCTOS TERMINADOS,4000.0,- Ningún fabricante -
48071,ETIQUETA PRIME 110 x 50 MM MIX DE FRUTA PISTACHO COD 610560 *OBSOLETO*,0.0,,0.0,0.0,Artículos,"POSCOSECHA, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, GESLOG PUDAHUEL, MAURICIO DAVIS, MAURICIO MEDINA, BODEGA CLIENTES, SALDO MATERIAS PRIMAS, TINTAS, OBSOLETOS COMERCIAL, SIEGWERK, MP MAQUINA WEBER, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, ST CONCEPCION, BODEGA PROVEEDOR, BODEGA DURAMET, CONTAINER, RRHH, POSCOSECHA MUESTRAS, BODEGA GESLOG INTEGRAL, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, MPRIMA SOBRE STOCK, BOG.LOGICA CyT VESPUCIO, TDP STOCK, BOG.LOGICA CyT ESPEJO, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, PRODUCCION, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS",0.0,- Ningún fabricante -
48080,LAMINADO 110MM BLACKCOVER 90 GR AE500 GL62 INNO,66.0,MT2,1.0,66.0,PROD. MAT.PRIMA,SALDO MATERIAS PRIMAS,0.0,INNOPRINT
48083,"""CEPILLO SECADO COD. 4014767 .018 BUFF PEX 57-1/2"""" x 5-1/16"""" OD""",0.0,UN,81222.0,0.0,POSCOSECHA CEPILLOS,"BODEGA COSTEO, PRODUCTOS TERMINADOS, MATERIAS PRIMAS E INSUMOS, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, RECLAMO PROVEEDOR, PRODUCCION, BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, DIFERENCIAS DE INV. P.T., MPRIMA SOBRE STOCK, TALLER SERV.TECNICO, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, TDP STOCK, MAURICIO DAVIS, MAURICIO MEDINA, TINTAS, BODEGA CLIENTES, MP MAQUINA WEBER, OBSOLETOS COMERCIAL, SIEGWERK, SALDO MATERIAS PRIMAS, POSCOSECHA MUESTRAS, BODEGA GESLOG INTEGRAL, RRHH, CONTAINER, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, BOG. LOGICA ARAUCO, SINCLAIR STOCK, POSCOSECHA, SERV.TECNICO SAMSON, PERU STOCK ENVIO, GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS",0.0,- Ningún fabricante -
48084,"""CEPILLO ENCERADO COD. 4014719 WAXLON 57-1/2"""" x 5-1/16"""" OD""",0.0,UN,106033.0,0.0,POSCOSECHA CEPILLOS,"BODEGA ESQUIM, GESLOG PUDAHUEL, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, SERV.TECNICO SAMSON, POSCOSECHA, SINCLAIR STOCK, BODEGA PROVEEDOR, BOG. LOGICA ARAUCO, POSCOSECHA MUESTRAS, SALDO MATERIAS PRIMAS, SIEGWERK, MP MAQUINA WEBER, MAURICIO DAVIS, MAURICIO MEDINA, TINTAS, BODEGA CLIENTES, BODEGA GESLOG INTEGRAL, SERV.TECNICO SINCLAIR, BODEGA DURAMET, OBSOLETOS COMERCIAL, ST CONCEPCION, CONTAINER, RRHH, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, BOG.LOGICA APL, MPRIMA SOBRE STOCK, TDP STOCK, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TALLER SERV.TECNICO, PRODUCCION, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,- Ningún fabricante -
48095,ETIQUETA PRIME 100 X 100 GAS INFLAMABLE 2.1 *OBSOLETO*,0.0,,0.0,0.0,Artículos,"ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL, PERU STOCK ENVIO, SERV.TECNICO SAMSON, POSCOSECHA, SINCLAIR STOCK, BOG. LOGICA ARAUCO, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, BODEGA DURAMET, ST CONCEPCION, CONTAINER, RRHH, BODEGA GESLOG INTEGRAL, POSCOSECHA MUESTRAS, SALDO MATERIAS PRIMAS, SIEGWERK, OBSOLETOS COMERCIAL, MP MAQUINA WEBER, BODEGA CLIENTES, TINTAS, MAURICIO MEDINA, MAURICIO DAVIS, TDP STOCK, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TALLER SERV.TECNICO, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, PRODUCCION, RECLAMO PROVEEDOR, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, BODEGA COSTEO",0.0,- Ningún fabricante -
48101,TG120D018 SOPORTE MUELLE DE COMPRESION,1.0,UN,35854.0,35854.0,ST-ETIQUETADO,SERVICIO TECNICO,0.0,- Ningún fabricante -
48102,CM0011368 MUELA DE COMPRESION DIN 22180,2.0,UN,4219.0,8438.0,ST-ETIQUETADO,SERVICIO TECNICO,0.0,- Ningún fabricante -
48115,CMPBT0516 EMPUÑADURA M5x15,4.0,UN,648.0,2592.0,ST-ETIQUETADO,SERVICIO TECNICO,0.0,- Ningún fabricante -
48116,CM0011292 CORREA 420-T5-16,2.0,UN,18527.0,37054.0,ST-ETIQUETADO,SERVICIO TECNICO,0.0,- Ningún fabricante -
48118,PT370B004 RESORTE,1.0,UN,11362.0,11362.0,ST-ETIQUETADO,SERVICIO TECNICO,0.0,- Ningún fabricante -
48119,CP0000G77 SOLENOIDE,1.0,UN,4757.0,4757.0,ST-ETIQUETADO,SERVICIO TECNICO,0.0,- Ningún fabricante -
48121,RSTEX1051 MAIN PCB S84-ex/s86-ex,2.0,UNIDAD,800195.0,1600390.0,ST-ETIQUETADO,SERVICIO TECNICO,0.0,- Ningún fabricante -
48122,TG120A022 GUIA,4.0,UNIDAD,56766.25,227065.0,ST-ETIQUETADO,SERVICIO TECNICO,0.0,- Ningún fabricante -
48165,DSKF01004 OPTICAL FIBER,2.0,UN,46504.0,93008.0,ST-ETIQUETADO,SERVICIO TECNICO,0.0,- Ningún fabricante -
48166,NEW BINARY INK DEVELOPER (BID) BASE HP CÓDIGO:C8Q05A,0.0,UN,1067499.0,0.0,PROD. INSUMOS DIGITAL,"MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, PRODUCCION, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, SERVICIO TECNICO, MPRIMA SOBRE STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., SINCLAIR STOCK, BODEGA PROVEEDOR, ST CONCEPCION, RRHH, CONTAINER, SERV.TECNICO SINCLAIR, TDP STOCK, BODEGA GESLOG INTEGRAL, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, SIEGWERK, MAURICIO DAVIS, POSCOSECHA MUESTRAS, TINTAS, MAURICIO MEDINA, BODEGA CLIENTES, ST IMPRESORAS Y EQUIPOS, POSCOSECHA, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, GESLOG PUDAHUEL, BODEGA ESQUIM, BODEGA DURAMET, PERU STOCK ENVIO, MP MAQUINA WEBER",0.0,IMAGEX
48167,NEW BINARY INK DEVELOPER (BID) ROLLER HP CÓDIGO:C8Q06A,0.0,UN,446117.5,0.0,PROD. INSUMOS DIGITAL,"BODEGA COSTEO, PRODUCTOS TERMINADOS, MATERIAS PRIMAS E INSUMOS, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, RECLAMO PROVEEDOR, PRODUCCION, BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, DIFERENCIAS DE INV. P.T., MPRIMA SOBRE STOCK, TALLER SERV.TECNICO, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, TDP STOCK, MAURICIO DAVIS, MAURICIO MEDINA, TINTAS, BODEGA CLIENTES, MP MAQUINA WEBER, OBSOLETOS COMERCIAL, SIEGWERK, SALDO MATERIAS PRIMAS, POSCOSECHA MUESTRAS, BODEGA GESLOG INTEGRAL, RRHH, CONTAINER, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, BOG. LOGICA ARAUCO, SINCLAIR STOCK, POSCOSECHA, SERV.TECNICO SAMSON, PERU STOCK ENVIO, GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS",0.0,IMAGEX
48168,ETIQUETA PP D/B AGUA SANTA APRICOT 4218 CHILE CHILI GS1 07800128000523,0.0,MILES,0.0,0.0,Artículos,"BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, PRODUCCION, TALLER SERV.TECNICO, SERVICIO TECNICO, TDP STOCK, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., RRHH, CONTAINER, OBSOLETOS COMERCIAL, SERV.TECNICO SINCLAIR, BODEGA GESLOG INTEGRAL, ST CONCEPCION, BODEGA CLIENTES, TINTAS, MP MAQUINA WEBER, SIEGWERK, SALDO MATERIAS PRIMAS, POSCOSECHA MUESTRAS, BOG. LOGICA ARAUCO, BODEGA PROVEEDOR, SINCLAIR STOCK, POSCOSECHA, SERV.TECNICO SAMSON, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, GESLOG PUDAHUEL, BODEGA ESQUIM",0.0,- Ningún fabricante -
48177,ZAPATO SEGURIDAD NORSEG NEW MONTREAL – TALLA N° 38,0.0,UNIDAD,0.0,0.0,ADMINISTRACION,"MP MAQUINA WEBER, PERU STOCK ENVIO, BODEGA DURAMET, BODEGA ESQUIM, GESLOG PUDAHUEL, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, POSCOSECHA, ST IMPRESORAS Y EQUIPOS, BODEGA CLIENTES, MAURICIO MEDINA, TINTAS, POSCOSECHA MUESTRAS, MAURICIO DAVIS, SIEGWERK, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, BODEGA GESLOG INTEGRAL, TDP STOCK, SERV.TECNICO SINCLAIR, CONTAINER, RRHH, ST CONCEPCION, BODEGA PROVEEDOR, SINCLAIR STOCK, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, MPRIMA SOBRE STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, PRODUCCION, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS",0.0,- Ningún fabricante -
48188,ETIQ.INDUST.B. 60 X 100 SEM AE C3 1S (1505097) 8.000ETR,16.0,MILES,4007.25,64116.0,INDUST. BLANCA,PRODUCTOS TERMINADOS,0.0,- Ningún fabricante -
48210,"CONO 50,8 X 20 X 3  ( UNIDAD )",15000.0,UN,29.9989,449984.0,PROD. INSUMOS,"BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, PRODUCCION, RECLAMO PROVEEDOR, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, TDP STOCK, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TALLER SERV.TECNICO, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, SINCLAIR STOCK, BOG. LOGICA ARAUCO, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, BODEGA DURAMET, ST CONCEPCION, CONTAINER, RRHH, BODEGA GESLOG INTEGRAL, POSCOSECHA MUESTRAS, SALDO MATERIAS PRIMAS, SIEGWERK, OBSOLETOS COMERCIAL, MP MAQUINA WEBER, BODEGA CLIENTES, TINTAS, MAURICIO MEDINA, MAURICIO DAVIS, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL, PERU STOCK ENVIO, SERV.TECNICO SAMSON, POSCOSECHA",0.0,METESA
48225,CAJA  INDUSTRIAL 425 X 208 X 215 17CA S/IMP,985.0,UNIDAD,347.9868,342767.0,PROD. INSUMOS,"MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, PRODUCCION, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., BODEGA GESLOG INTEGRAL, POSCOSECHA MUESTRAS, RRHH, CONTAINER, BODEGA DURAMET, BODEGA PROVEEDOR, ST CONCEPCION, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, TINTAS, BODEGA CLIENTES, GESLOG PUDAHUEL, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, POSCOSECHA",12.5,- Ningún fabricante -
48246,ETIQUETA IND. 220 X 103 TERMICO PROTEG. AMARILLO PROCESS CONO 1.5 (133080106),68.14500000000001,MILES,24071.7001,1640366.0,INDUSTRIAL IMPRESAS,PRODUCTOS TERMINADOS,56.608,- Ningún fabricante -
48250,AGUA DESTILADA,0.0,LTS,422.4,0.0,PROD. TINTAS DIGITAL,"MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, PRODUCCION, MPRIMA SOBRE STOCK, POSCOSECHA MUESTRAS, SALDO MATERIAS PRIMAS, SIEGWERK, MP MAQUINA WEBER, TINTAS, BODEGA CLIENTES, ST CONCEPCION, BODEGA GESLOG INTEGRAL, SERV.TECNICO SINCLAIR, BODEGA DURAMET, OBSOLETOS COMERCIAL, CONTAINER, RRHH, BODEGA ESQUIM, PERU STOCK ENVIO, GESLOG PUDAHUEL, ST IMPRESORAS Y EQUIPOS, SERV.TECNICO SAMSON, POSCOSECHA, SINCLAIR STOCK, BODEGA PROVEEDOR, BOG. LOGICA ARAUCO",0.0,- Ningún fabricante -
48261,LAMINADO 330MM TERMICO PROTEGIDO 7836 THERMAL TC /80 GR GL/60 RI,3472.6,M2,552.2156,1917624.0,PROD. MAT.PRIMA,"NOTAS DE CREDITO, PRODUCCION",3519.4500000000003,RITRAMA
48296,"CINTA TT CERA-RESINA 80 X 450 CONO 1"""" OUT F",0.0,UN,5652.0,0.0,INDUST. CINTAS,"BODEGA COSTEO, PRODUCTOS TERMINADOS, MATERIAS PRIMAS E INSUMOS, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, RECLAMO PROVEEDOR, PRODUCCION, BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, DIFERENCIAS DE INV. P.T., MPRIMA SOBRE STOCK, TALLER SERV.TECNICO, SERVICIO TECNICO, BOG.LOGICA COCA-COLA, TDP STOCK, MAURICIO DAVIS, MAURICIO MEDINA, TINTAS, BODEGA CLIENTES, MP MAQUINA WEBER, OBSOLETOS COMERCIAL, SIEGWERK, SALDO MATERIAS PRIMAS, POSCOSECHA MUESTRAS, BODEGA GESLOG INTEGRAL, RRHH, CONTAINER, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, BOG. LOGICA ARAUCO, SINCLAIR STOCK, SERV.TECNICO SAMSON, PERU STOCK ENVIO, POSCOSECHA, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, GESLOG PUDAHUEL",0.0,- Ningún fabricante -
48308,LAMINADO 330MM TERMAL  TOP HS AP903 YG60,2.2e-05,M2,0.0,0.0,PROD. MAT.PRIMA,PRODUCCION,0.0,RITRAMA
48311,LAMINADO 160MM PPBB60-P4-G62S,336.0,M2,593.0446,199263.0,PROD. MAT.PRIMA,MATERIAS PRIMAS E INSUMOS,0.0,ARCLAD
48332,ETIQUETA PRIME 110 x 50 MM ETIQUETA PISTACHO 200 G. (COD.610527) *OBSOLETO*,0.0,,0.0,0.0,Artículos,"GESLOG PUDAHUEL, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, POSCOSECHA, PERU STOCK ENVIO, SERV.TECNICO SAMSON, SINCLAIR STOCK, BOG. LOGICA ARAUCO, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, BODEGA DURAMET, ST CONCEPCION, CONTAINER, RRHH, BODEGA GESLOG INTEGRAL, POSCOSECHA MUESTRAS, SALDO MATERIAS PRIMAS, SIEGWERK, OBSOLETOS COMERCIAL, MP MAQUINA WEBER, BODEGA CLIENTES, TINTAS, MAURICIO MEDINA, MAURICIO DAVIS, TDP STOCK, BOG.LOGICA COCA-COLA, SERVICIO TECNICO, TALLER SERV.TECNICO, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, PRODUCCION, RECLAMO PROVEEDOR, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, BODEGA COSTEO",0.0,- Ningún fabricante -
48362,"ETIQUETA PRIME CIRCULAR 85 MM, ALTO LA CRUZ, 1000ER cod. 610401 *OBSOLETO*",0.0,,0.0,0.0,Artículos,"MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, PRODUCCION, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, SERVICIO TECNICO, MPRIMA SOBRE STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., SINCLAIR STOCK, BODEGA PROVEEDOR, ST CONCEPCION, RRHH, CONTAINER, SERV.TECNICO SINCLAIR, TDP STOCK, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, SALDO MATERIAS PRIMAS, SIEGWERK, MAURICIO DAVIS, POSCOSECHA MUESTRAS, TINTAS, MAURICIO MEDINA, BODEGA CLIENTES, ST IMPRESORAS Y EQUIPOS, POSCOSECHA, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, BODEGA ESQUIM, BODEGA DURAMET, GESLOG PUDAHUEL, PERU STOCK ENVIO, MP MAQUINA WEBER",0.0,- Ningún fabricante -
48367,ETIQUETA PRIME 342 X 55 MIX NATURAL  cod. 610154 *OBSOLETO*,0.0,,0.0,0.0,Artículos,"BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, MPRIMA SOBRE STOCK, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, TDP STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, RRHH, CONTAINER, OBSOLETOS COMERCIAL, BODEGA DURAMET, SERV.TECNICO SINCLAIR, BODEGA GESLOG INTEGRAL, ST CONCEPCION, BODEGA CLIENTES, TINTAS, MAURICIO MEDINA, MP MAQUINA WEBER, SIEGWERK, SALDO MATERIAS PRIMAS, POSCOSECHA MUESTRAS, MAURICIO DAVIS, BOG. LOGICA ARAUCO, BODEGA PROVEEDOR, SINCLAIR STOCK, POSCOSECHA, SERV.TECNICO SAMSON, ST IMPRESORAS Y EQUIPOS, GESLOG PUDAHUEL, PERU STOCK ENVIO, BODEGA ESQUIM",0.0,- Ningún fabricante -
48369,ETIQUETA PRIME 342 X 55 MANÃ SIN SAL TOSTADO cod. 610147 *OBSOLETO*,0.0,,0.0,0.0,Artículos,"MP MAQUINA WEBER, PERU STOCK ENVIO, GESLOG PUDAHUEL, BODEGA DURAMET, BODEGA ESQUIM, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, POSCOSECHA, ST IMPRESORAS Y EQUIPOS, BODEGA CLIENTES, MAURICIO MEDINA, TINTAS, POSCOSECHA MUESTRAS, MAURICIO DAVIS, SIEGWERK, SALDO MATERIAS PRIMAS, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, TDP STOCK, SERV.TECNICO SINCLAIR, CONTAINER, RRHH, ST CONCEPCION, BODEGA PROVEEDOR, SINCLAIR STOCK, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, MPRIMA SOBRE STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, PRODUCCION, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS",0.0,- Ningún fabricante -
