ItemName,Categoria,Cantidad,CodBodega,NomBodega,UMInv,Fecha_Ult_recep
TINTA ROJO PMS 1945 ( 81-801945N ) SIEGW.,PROD. TINTAS,0.0,34,MP MAQUINA WEBER,KG,
TINTA ROJO PMS 1945 ( 81-801945N ) SIEGW.,PROD. TINTAS,0.0,35,BODEGA GESLOG INTEGRAL,KG,
TINTA ROJO PMS 1945 ( 81-801945N ) SIEGW.,PROD. TINTAS,0.0,36,CONTAINER,KG,
TINTA ROJO PMS 1945 ( 81-801945N ) SIEGW.,PROD. TINTAS,0.0,38,RRHH,KG,
TINTA ROJO PMS 1945 ( 81-801945N ) SIEGW.,PROD. TINTAS,0.0,40,ST CONCEPCION,KG,
TINTA ROJO PMS 1945 ( 81-801945N ) SIEGW.,PROD. TINTAS,0.0,42,BODEGA DURAMET,KG,
TINTA ROJO PMS 1945 ( 81-801945N ) SIEGW.,PROD. TINTAS,0.0,44,SERV.TECNICO SINCLAIR,KG,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,01,BODEGA COSTEO,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,02,MATERIAS PRIMAS E INSUMOS,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,04,PRODUCCION,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,08,MPRIMA SOBRE STOCK,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,17,BODEGA CLIENTES,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,20,POSCOSECHA MUESTRAS,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,21,TINTAS,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,22,SIEGWERK,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,24,SALDO MATERIAS PRIMAS,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,26,OBSOLETOS COMERCIAL,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,34,MP MAQUINA WEBER,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,35,BODEGA GESLOG INTEGRAL,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,36,CONTAINER,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,38,RRHH,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,40,ST CONCEPCION,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,42,BODEGA DURAMET,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,44,SERV.TECNICO SINCLAIR,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,45,BODEGA PROVEEDOR,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,46,SINCLAIR STOCK,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,48,POSCOSECHA,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,49,BOG. LOGICA ARAUCO,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,50,SERV.TECNICO SAMSON,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,51,PERU STOCK ENVIO,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,52,ST IMPRESORAS Y EQUIPOS,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,53,BODEGA ESQUIM,LTS,
AGUA DESTILADA,PROD. TINTAS DIGITAL,0.0,54,GESLOG MALLOA,LTS,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,01,BODEGA COSTEO,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,02,MATERIAS PRIMAS E INSUMOS,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,03,PRODUCTOS TERMINADOS,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,04,PRODUCCION,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,05,RECLAMO PROVEEDOR,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,06,PRODUCTOS RECHAZADOS,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,07,NOTAS DE CREDITO,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,08,MPRIMA SOBRE STOCK,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,09,BOG.LOGICA APL,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,10,DIFERENCIAS DE INV. P.T.,UNIDAD,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,15,TALLER SERV.TECNICO,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,16,BOG.LOGICA COCA-COLA,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,17,BODEGA CLIENTES,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,18,MAURICIO MEDINA,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,19,MAURICIO DAVIS,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,20,POSCOSECHA MUESTRAS,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,21,TINTAS,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,22,SIEGWERK,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,24,SALDO MATERIAS PRIMAS,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,26,OBSOLETOS COMERCIAL,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,34,MP MAQUINA WEBER,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,35,BODEGA GESLOG INTEGRAL,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,36,CONTAINER,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,38,RRHH,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,40,ST CONCEPCION,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,42,BODEGA DURAMET,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,44,SERV.TECNICO SINCLAIR,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,45,BODEGA PROVEEDOR,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,46,SINCLAIR STOCK,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,48,POSCOSECHA,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,49,BOG. LOGICA ARAUCO,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,50,SERV.TECNICO SAMSON,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,51,PERU STOCK ENVIO,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,52,ST IMPRESORAS Y EQUIPOS,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,53,BODEGA ESQUIM,,
C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,INDUST. TINTA EPSON,0.0,54,GESLOG MALLOA,,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,01,BODEGA COSTEO,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,02,MATERIAS PRIMAS E INSUMOS,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,03,PRODUCTOS TERMINADOS,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,04,PRODUCCION,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,05,RECLAMO PROVEEDOR,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,06,PRODUCTOS RECHAZADOS,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,07,NOTAS DE CREDITO,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,08,MPRIMA SOBRE STOCK,KILOS,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,11,BOG.LOGICA CyT VESPUCIO,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,12,BOG.LOGICA CyT ESPEJO,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,13,TDP STOCK,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,14,SERVICIO TECNICO,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,15,TALLER SERV.TECNICO,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,16,BOG.LOGICA COCA-COLA,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,17,BODEGA CLIENTES,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,18,MAURICIO MEDINA,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,19,MAURICIO DAVIS,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,20,POSCOSECHA MUESTRAS,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,21,TINTAS,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,22,SIEGWERK,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,24,SALDO MATERIAS PRIMAS,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,26,OBSOLETOS COMERCIAL,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,34,MP MAQUINA WEBER,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,35,BODEGA GESLOG INTEGRAL,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,36,CONTAINER,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,38,RRHH,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,40,ST CONCEPCION,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,42,BODEGA DURAMET,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,44,SERV.TECNICO SINCLAIR,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,45,BODEGA PROVEEDOR,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,46,SINCLAIR STOCK,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,48,POSCOSECHA,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,49,BOG. LOGICA ARAUCO,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,50,SERV.TECNICO SAMSON,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,51,PERU STOCK ENVIO,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,52,ST IMPRESORAS Y EQUIPOS,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,53,BODEGA ESQUIM,UNIDAD,
"HP WHITE PREMIUM,  COD. Q4260A",PROD. TINTAS DIGITAL,0.0,54,GESLOG MALLOA,UNIDAD,
"HP EI C.CALIB YELLOW, COD. Q4134B",PROD. TINTAS DIGITAL,0.0,01,BODEGA COSTEO,UN,
"HP EI C.CALIB YELLOW, COD. Q4134B",PROD. TINTAS DIGITAL,0.0,02,MATERIAS PRIMAS E INSUMOS,UN,
"HP EI C.CALIB YELLOW, COD. Q4134B",PROD. TINTAS DIGITAL,0.0,03,PRODUCTOS TERMINADOS,UN,
"HP EI C.CALIB YELLOW, COD. Q4134B",PROD. TINTAS DIGITAL,0.0,04,PRODUCCION,UN,
"HP EI C.CALIB YELLOW, COD. Q4134B",PROD. TINTAS DIGITAL,0.0,05,RECLAMO PROVEEDOR,UN,
"HP EI C.CALIB YELLOW, COD. Q4134B",PROD. TINTAS DIGITAL,0.0,06,PRODUCTOS RECHAZADOS,UN,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,09,BOG.LOGICA APL,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,10,DIFERENCIAS DE INV. P.T.,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,11,BOG.LOGICA CyT VESPUCIO,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,12,BOG.LOGICA CyT ESPEJO,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,13,TDP STOCK,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,14,SERVICIO TECNICO,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,15,TALLER SERV.TECNICO,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,16,BOG.LOGICA COCA-COLA,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,17,BODEGA CLIENTES,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,18,MAURICIO MEDINA,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,19,MAURICIO DAVIS,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,20,POSCOSECHA MUESTRAS,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,21,TINTAS,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,22,SIEGWERK,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,24,SALDO MATERIAS PRIMAS,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,26,OBSOLETOS COMERCIAL,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,34,MP MAQUINA WEBER,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,35,BODEGA GESLOG INTEGRAL,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,36,CONTAINER,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,38,RRHH,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,40,ST CONCEPCION,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,42,BODEGA DURAMET,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,44,SERV.TECNICO SINCLAIR,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,45,BODEGA PROVEEDOR,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,46,SINCLAIR STOCK,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,48,POSCOSECHA,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,49,BOG. LOGICA ARAUCO,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,50,SERV.TECNICO SAMSON,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,51,PERU STOCK ENVIO,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,52,ST IMPRESORAS Y EQUIPOS,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,53,BODEGA ESQUIM,KILOS,
TINTA HEPTAC. GRUN 81-501357-8,PROD. TINTAS,0.0,54,GESLOG MALLOA,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,01,BODEGA COSTEO,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,02,MATERIAS PRIMAS E INSUMOS,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,03,PRODUCTOS TERMINADOS,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,04,PRODUCCION,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,05,RECLAMO PROVEEDOR,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,06,PRODUCTOS RECHAZADOS,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,07,NOTAS DE CREDITO,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,08,MPRIMA SOBRE STOCK,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,09,BOG.LOGICA APL,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,10,DIFERENCIAS DE INV. P.T.,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,11,BOG.LOGICA CyT VESPUCIO,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,12,BOG.LOGICA CyT ESPEJO,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,13,TDP STOCK,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,14,SERVICIO TECNICO,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,15,TALLER SERV.TECNICO,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,16,BOG.LOGICA COCA-COLA,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,17,BODEGA CLIENTES,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,18,MAURICIO MEDINA,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,19,MAURICIO DAVIS,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,20,POSCOSECHA MUESTRAS,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,21,TINTAS,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,22,SIEGWERK,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,24,SALDO MATERIAS PRIMAS,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,26,OBSOLETOS COMERCIAL,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,34,MP MAQUINA WEBER,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,35,BODEGA GESLOG INTEGRAL,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,36,CONTAINER,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,38,RRHH,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,40,ST CONCEPCION,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,42,BODEGA DURAMET,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,44,SERV.TECNICO SINCLAIR,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,45,BODEGA PROVEEDOR,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,46,SINCLAIR STOCK,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,48,POSCOSECHA,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,49,BOG. LOGICA ARAUCO,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,50,SERV.TECNICO SAMSON,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,51,PERU STOCK ENVIO,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,52,ST IMPRESORAS Y EQUIPOS,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,53,BODEGA ESQUIM,KILOS,
TINTA HEPTAC. ORANGE 81-700671-1,PROD. TINTAS,0.0,54,GESLOG MALLOA,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,01,BODEGA COSTEO,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,02,MATERIAS PRIMAS E INSUMOS,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,03,PRODUCTOS TERMINADOS,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,04,PRODUCCION,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,05,RECLAMO PROVEEDOR,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,06,PRODUCTOS RECHAZADOS,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,07,NOTAS DE CREDITO,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,08,MPRIMA SOBRE STOCK,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,09,BOG.LOGICA APL,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,10,DIFERENCIAS DE INV. P.T.,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,11,BOG.LOGICA CyT VESPUCIO,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,12,BOG.LOGICA CyT ESPEJO,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,13,TDP STOCK,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,14,SERVICIO TECNICO,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,15,TALLER SERV.TECNICO,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,16,BOG.LOGICA COCA-COLA,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,17,BODEGA CLIENTES,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,18,MAURICIO MEDINA,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,19,MAURICIO DAVIS,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,20,POSCOSECHA MUESTRAS,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,21,TINTAS,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,22,SIEGWERK,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,24,SALDO MATERIAS PRIMAS,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,26,OBSOLETOS COMERCIAL,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,34,MP MAQUINA WEBER,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,35,BODEGA GESLOG INTEGRAL,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,36,CONTAINER,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,38,RRHH,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,40,ST CONCEPCION,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,42,BODEGA DURAMET,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,44,SERV.TECNICO SINCLAIR,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,45,BODEGA PROVEEDOR,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,46,SINCLAIR STOCK,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,48,POSCOSECHA,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,49,BOG. LOGICA ARAUCO,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,50,SERV.TECNICO SAMSON,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,51,PERU STOCK ENVIO,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,52,ST IMPRESORAS Y EQUIPOS,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,53,BODEGA ESQUIM,KILOS,
TINTA HEPTAC. VIOLET 81-100584-2,PROD. TINTAS,0.0,54,GESLOG MALLOA,KILOS,
HP EI C.CALIB BLACK COD. Q4137D,PROD. TINTAS DIGITAL,0.0,01,BODEGA COSTEO,UN,
HP EI C.CALIB BLACK COD. Q4137D,PROD. TINTAS DIGITAL,0.0,02,MATERIAS PRIMAS E INSUMOS,UN,
HP EI C.CALIB BLACK COD. Q4137D,PROD. TINTAS DIGITAL,0.0,03,PRODUCTOS TERMINADOS,UN,
