"sap","corr","descripcion","codigo_sap","cliente","categoria","venta","troquelado_especial","tipo_tintas","release_inhibidor","barniz","tipo_barniz","folia","sap_barniz","adhesivo","troquel_largoxancho","tipo_troquel","imag_eje","imag_desarrollo","z","paso_engranaje","sustrato_n1","n1","ancho_mts","sap_n1","sustrato_n2","ancho_n2","sap_n2","cinta_p_laminar","ancho","sap_n3_cinta_p_lam","trabajo_3ro","proveedor","sap_folia","ancho_folia","vendedor","cantidad_colores","prov_lam_1","prov_lam_2","prov_cinta","prov_folia","corte","bcm","color","anilox","bcm2","color3","anilox4","bcm5","color6","anilox7","bcm8","color9","anilox10","bcm11","aisa_maquina","aisa_final","muestra_adjunta","pantone","sist_etiq","uso","avance_x_etiqueta","avance_troquel","mts_x_rollo","et_x_rollo","rollos_x_caja","et_x_caja","n_columnas","factor_consumo","cod_caja","cod_cono","observaciones","elaborado_por","fecha_elab","n_revision","muestras_etiquetas","muestra_envases","velocidad_objetivo","actualizado_por","detalle_actualizacion","fecha_actualizacion","diametro_cono","z_cilindro_impresion","ruta_fabricacion","disponibilidad_troquel","envase_disponible","material","color12","entregada_a_pre_prensa","consideraciones_termo_hp","descrpcion","cps","cantidad_etq_en_oi","total_metros_lineales","fact_consu_mat_2","fact_consu_cinta_p_laminar","fact_consu_folia","estado_de_vb","troquel_existente_nuevo","receta_en_sap","proyecto_tp","fabricacion_samson","sap_de_troquel"
"48881","2885","ET. P MAN SPEEDSTICK 70 X15 1 SALIDA BLIGRAF","48881","BLIGRAF","INDUSTRIAL IMPRESA","MILES","NO","SOLVENTE","--","NO","--","--","--","ESTANDAR","70 X 15","FLEXIBLE","5","3","69","3.175","LAMINADO 110MM PAPEL BCO. S.BRILLO 80G AP 904 (6770)","110","0.11","709","NO APLICA","--","--","--","--","--","--","--","--","--","EDUARDO LUCO","1: P.R BLUE","ARCLAD","--","--","--","RECTANGULAR","3","4","AUTOMATICO","SIN INFORMACION","53.339999999999996","266.7","540","10124","4","40496","1","0.0029337","43823","3","4","--","--","MANUAL","SIN INFORMACION","73.02499999999999","219.075","198","2700","20","54000","1","1.60655","718","38995","--","KATHERINE MONTESINO","43200","1","","","","--","--","--","","","","","","PAPEL SEMIBRILLO","BLANCO","","","","","","","","","","","","","","",""
"48885","2886","ET.IMPRESA 16 X 30 IMPRESION POR CTT","48885","CAROZZI","INDUSTRIAL IMPRESA","MILES","NO","SOLVENTE","--","NO","--","--","--","ESTANDAR","16 x 30","FLEXIBLE","3","14","84","3.175","LAMINADO 110MM PAPEL BCO. S.BRILLO 80G AP 904 (6770)","110","0.11","709","NO APLICA","--","--","--","--","--","--","--","--","--","EDUARDO LUCO","0","ARCLAD","--","--","--","RECTANGULAR","3","4","AUTOMATICO","SIN INFORMACION","53.339999999999996","266.7","540","10124","4","40496","1","0.0029337","43823","1","2","--","--","MANUAL","SIN INFORMACION","19.05","266.7","93","4900","12","58800","1","0.6985","718","38995","--","KATHERINE MONTESINO","43200","1","","","","--","--","--","","","","","","PAPEL SEMIBRILLO","BLANCO","","","","","","","","","","","","","","",""
"48887","2887","ETIQUETA PRIME 264 X 110 LAURO THINNER 2728 / 5 LITROS","48887","OXIQUIM","PRIME DIGITAL","UNIDADES","NO","HP","N/A","NO","NO APLICA","NO APLICA","--","ESTANDAR","264 X 110","FLEXIBLE","2","1","84","3.175","LAMINADO 300MM PAPEL SEMIBRILLO 80 GR AP 904( 6770 )","300","0.3","46452","--","--","","CINTA P/LAMINAR  PP TRANSP. 300MM OLPP24-B-300mm150","300","42252","NO APLICA","--","--","--","HERNAN LARA","5:C;M;Y;K;P-485C","RITRAMA","--","DIPISA","--","RECTANGULAR","3","4","AUTOMATICO","SIN INFORMACION","53.339999999999996","266.7","540","10124","4","40496","1","0.0029337","43823","4","3","--","--","AUTOMATICO","SIN INFORMACION","266.7","266.7","400.1","1500","1","1500","1","0.040005","43823","39379/39378","PAPEL SEMIBRILLO CON CINTA PARA LAMINAR","KATHERINE MONTESINO","43201","2","","","","DANIELA ORTIZ","SE ESTANDARIZA MATERIAL SEGÚN STOCK","43832","","","","","","","","","","","","","","","","","","","","","",""
"43732","2888","ETIQUETA IND.60 X 85 SB ABRANTES AZUL","43732","ABRANTES","INDUSTRIAL BLANCA","MILES","NO APLICA","SIN INFORMACION","NO APLICA","NO APLICA","NO APLICA","NO APLICA","NO APLICA","NO APLICA","60 X 85","FLEXIBLE","1","4","80","3.175","LAMINADO 100MM PAPEL BLANCO SEMIBRILLO","100","0.1","719","NO APLICA","--","--","NO APLICA","--","--","","","","","hERNAN LARA","1: P-287 C","RITRAMA","","","","RECTANGULAR","4","3","MANUAL","SIN INFORMACION","63.5","254","200","3150","4","12600","1","6.3500000000000005","718","4","3","MANUAL","SIN INFORMACION","MANUAL","SIN INFORMACION","63.5","254","200","3150","4","12600","1","6.3500000000000005","718","701","SIN OBSERVACIONES","MAURICIO MATTIG","43202","3","","","","Mauricio Mattig","SE ACTUALIZA FORMATO","43202","","","","","","","","","","","","","","","","","","","","","",""
"48891","2889","ETIQUETA PRIME 100 x 60 FSSAI UNIFRUTTI AISA 3 (DIGITAL)","48891","PROPAL","PRIME DIGITAL","UNIDADES","NO APLICA","HP","NO APLICA","SI","CON RESERVA BARNIZ UV BRILLANTE UV6663 SIEGWERK SAP 45981","NO APLICA","NO APLICA","ESTANDAR","100 X 60","FLEXIBLE","5","3","97","3.175","LAMINADO 330MM PAPEL SEMIBRILLO 80 GR AP 904","330","0.33","45856","NO APLICA","--","--","NO APLICA","--","--","N/A","N/A","N/A","N/A","PAOLA SARABIA","5:NEGRO;P-2766C;P-7740C;P-485C;P-7579C","RITRAMA","","","","RECTANGULAR","","","","","","","","","","","","","","4","3","--","--","MANUAL","SIN INFORMACION","102.65833333333332","307.97499999999997","400.4","3900","3","11700","1","0.00677545","716","39379","--","KATHERINE MONTESINO","43203","1","","","","--","--","--","","","","","","","","","","","","","","","","","","","","","",""
"48895","2890","ETIQUETA PRIME 140 x 80 MM  BLUE GUARD SRS + IPN + VO inyectable 250 gr.  (1477)","48895","CENTROVET","PRIME DIGITAL","UNIDADES","NO APLICA","HP","NO APLICA","NO","NO APLICA","NO APLICA","NO APLICA","FRIO","140 X 80","FLEXIBLE","3","2","91","3.175","LAMINADO 320MM PPDL54BH OPTIMA MATE AF1000 G60","320","0.32","46722","NO APLICA","--","--","CINTA P/LAMINAR  PP TRANSP. 310MM OLPP24-M-310mm 1500","310","46649","N/A","N/A","N/A","N/A","EDUARDO LUCO","5:C;M;Y;K;P-187C","ARCLAD","","DIPISA","","RECTANGULAR","","","","","","","","","","","","","","4","3","","","MANUAL","SIN INFORMACION","144.4625","288.925","145","1000","4","4000","1","0.015409333333333334","718","722","EL ROTULO DE LAS CAJAS DEBE INDICAR LO SIGUIENTE: Nombre del producto / Nombre del Fabricante / N° de OT / Fecha de elaboracion / Fecha de vencimiento (Indefinido).","KATHERINE MONTESINO","43203","1","","","","--","--","--","","","","","","","","","","","","","","","","","","","","","",""
"48896","2891","ETIQUETA PRIME 150 x 90 MM  BLUE GUARD SRS + ISA ORAL 300 gr  (1600)","48896","CENTROVET","PRIME DIGITAL","UNIDADES","NO APLICA","HP","NO APLICA","NO","NO APLICA","NO APLICA","NO APLICA","FRIO","150 X 90","FLEXIBLE","3","2","97","3.175","LAMINADO 320MM PPDL54BH OPTIMA MATE AF1000 G60","320","0.32","46722","NO APLICA","--","--","CINTA P/LAMINAR  PP TRANSP. 310MM OLPP24-M-310mm 1500","310","46649","N/A","N/A","N/A","N/A","EDUARDO LUCO","5:C;M;Y;K;P-360C","ARCLAD","","DIPISA","","RECTANGULAR","","","","","","","","","","","","","","4","3","","","MANUAL","SIN INFORMACION","153.98749999999998","307.97499999999997","154","1000","4","4000","1","0.016425333333333333","718","720","EL ROTULO DE LAS CAJAS DEBE INDICAR LO SIGUIENTE: Nombre del producto / Nombre del Fabricante / N° de OT / Fecha de elaboracion / Fecha de vencimiento (Indefinido).","KATHERINE MONTESINO","43203","1","","","","--","--","--","","","","","","","","","","","","","","","","","","","","","",""
"48897","2892","ETIQUETA PRIME 150 x 90 MM  BLUE GUARD ipn inmersion 300gr (1670)","48897","CENTROVET","PRIME DIGITAL","UNIDADES","NO APLICA","HP","NO APLICA","NO","NO APLICA","NO APLICA","NO APLICA","FRIO","150 X 90","FLEXIBLE","3","2","97","3.175","LAMINADO 320MM PPDL54BH OPTIMA MATE AF1000 G60","320","0.32","46722","NO APLICA","--","--","CINTA P/LAMINAR  PP TRANSP. 310MM OLPP24-M-310mm 1500","310","46649","N/A","N/A","N/A","N/A","EDUARDO LUCO","5:C;M;Y;K;P-2728C","ARCLAD","","DIPISA","","RECTANGULAR","","","","","","","","","","","","","","4","3","","","MANUAL","SIN INFORMACION","153.98749999999998","307.97499999999997","154","1000","4","4000","1","0.016425333333333333","718","720","EL ROTULO DE LAS CAJAS DEBE INDICAR LO SIGUIENTE: Nombre del producto / Nombre del Fabricante / N° de OT / Fecha de elaboracion / Fecha de vencimiento (Indefinido).","KATHERINE MONTESINO","43203","1","","","","--","--","--","","","","","","","","","","","","","","","","","","","","","",""
"48898","2893","ETIQUETA PRIME 150 x 90 MM  BLUE GUARD ISA ORAL 300 GR. (1573)","48898","CENTROVET","PRIME DIGITAL","UNIDADES","NO APLICA","HP","NO APLICA","NO","NO APLICA","NO APLICA","NO APLICA","FRIO","150 X 90","FLEXIBLE","3","2","97","3.175","LAMINADO 320MM PPDL54BH OPTIMA MATE AF1000 G60","320","0.32","46722","NO APLICA","--","--","CINTA P/LAMINAR  PP TRANSP. 310MM OLPP24-M-310mm 1500","310","46649","N/A","N/A","N/A","N/A","EDUARDO LUCO","5:C;M;Y;K;P-COOL GRAY 6C","ARCLAD","","DIPISA","","RECTANGULAR","","","","","","","","","","","","","","4","3","","","MANUAL","SIN INFORMACION","153.98749999999998","307.97499999999997","154","1000","4","4000","1","0.016425333333333333","718","720","EL ROTULO DE LAS CAJAS DEBE INDICAR LO SIGUIENTE: Nombre del producto / Nombre del Fabricante / N° de OT / Fecha de elaboracion / Fecha de vencimiento (Indefinido).","KATHERINE MONTESINO","43203","1","","","","--","--","--","","","","","","","","","","","","","","","","","","","","","",""
"43392","2894","ETIQUETA INDUSTRIAL 25 X 50 MM SEMIBRILLO PANTONE YELLOW PROCESS","43392","PROMASA SA","INDUSTRIAL IMPRESA","MILES","NO APLICA","SOLVENTE","NO APLICA","NO","NO APLICA","NO APLICA","NO APLICA","ESTANDAR","25 X 50","FLEXIBLE","2","10","90","3.175","LAMINADO 110MM PAPEL BCO. S.BRILLO 80G AP 904 (6770)","110","0.11","709","NO APLICA","--","--","--","--","--","N/A","N/A","N/A","N/A","","1: YELLOW PROCESS","ARCLAD","--","--","","RECTANGULAR","","","","","","","","","","","","","","3","4","","","AUTOMATICO","SIN INFORMACION","28.575","285.75","207","14500","2","29000","2","1.571625","716","708","- -","CLAUDIO BARRERA","43206","2","","","","KATHERINE MONTESINO","SE ACTUALIZA FORMATO","--","3","","","","","PAPEL SEMIBRILLO","BLANCO","","","","","","","","","","","","","","",""
"48901","2895","ETIQUETA INDUSTRIAL BLANCA 80 X 100 SB REMOVIBLE (133080041)","48901","PROPAL","INDUSTRIAL BLANCA","MILES","NO APLICA","--","NO APLICA","NO","NO APLICA","NO APLICA","NO APLICA","REMOVIBLE","80 X 100","FLEXIBLE","3","4","105","3.175","LAMINADO 330 MM SEMIBRILLO ADHESIVO REMOVIBLE R","330","0.33","59760","NO APLICA","--","--","--","--","--","N/A","N/A","N/A","N/A","PAOLA SARABIA","0","ARCLAD","--","--","","RECTANGULAR","","","","","","","","","","","","","","3","4","","","MANUAL","SIN INFORMACION","83.34375","333.375","200","2400","4","9600","1","9.1678125","718","708","","KATHERINE MONTESINO","43206","2","","","","","SE SUSTITUYE MATERIAL POR VALIDACIÓN DE CLIENTE (NO CAMBIAR 49186)","43602","","","","","","","","","","","","","","","","","","","","","",""
"48902","2896","ETIQUETA INDUSTRIAL 80 X 100 SB REMOVIBLE CELESTE 297 (133080126)","48902","PROPAL","INDUSTRIAL IMPRESA","MILES","NO APLICA","--","NO APLICA","NO","NO APLICA","NO APLICA","NO APLICA","REMOVIBLE","80 X 100","FLEXIBLE","3","3","80","3.175","LAMINADO 330MM PAPEL BLANCO SB REMOVIBLE LITHO 80 R G60 ARP","330","0.33","59760","NO APLICA","--","--","--","--","--","N/A","N/A","N/A","N/A","PAOLA SARABIA","1:P-297C","ARCLAD","--","--","","RECTANGULAR","","","","","","","","","","","","","","3","4","","","MANUAL","SIN INFORMACION","84.66666666666667","254","203","2400","4","9600","1","9.313333333333334","718","708","- -","KATHERINE MONTESINO","43206","3","","","150","MARIO FLORES","CAMBIA A RUTAFB (CREYES)","45784","3","","","","","PAPEL SEMIBRILLO REMOVIBLE","BLANCO","","","","","","","","","","","","","","",""
"48903","2897","ETIQUETA INDUSTRIAL 80 X 100 SB REMOVIBLE ROJO 485 (133080127)","48903","PROPAL","INDUSTRIAL IMPRESA","MILES","NO APLICA","--","NO APLICA","NO","NO APLICA","NO APLICA","NO APLICA","REMOVIBLE","80 X 100","FLEXIBLE","1","3","80","3.175","LAMINADO 111 MM SEMIBRILLO ADHESIVO REMOVIBLE","111","0.111","49187","NO APLICA","--","--","--","--","--","N/A","N/A","N/A","N/A","PAOLA SARABIA","1:P-485C","ARCLAD","--","--","","RECTANGULAR","","","","","","","","","","","","","","3","4","","","MANUAL","SIN INFORMACION","84.66666666666667","254","203","2400","4","9600","1","9.398","718","708","- -","KATHERINE MONTESINO","43206","2","","","","--","SE SUSTITUYE MATERIAL POR VALIDACIÓN DE CLIENTE (NO CAMBIAR 49187)","43602","","","","","","","","","","","","","","","","","","","","","",""
"48904","2898","ETIQUETA PRIME  45 X 45 NUEZ CUARTO 250 GR.  (610517)","48904","AGROINDUSTRIAL TRES ERRE","PRIME DIGITAL","UNIDADES","NO","HP","N/A","SI","BARNIZ UV BRILLANTE UV6663 SIEGWERK SAP 45981","NO APLICA","--","ESTANDAR","45 X 45","FLEXIBLE","6","7","105","3.175","LAMINADO 330MM PAPEL SEMIBRILLO L80-PH-G62S ( EXACTO)","330","0.33","44927","NO APLICA","--","--","NO APLICA","--","NO APLICA","NO APLICA","--","--","--","EDUARDO LUCO","2:P-7499C;P-4695C","ARCLAD","--","--","--","CUADRADO","3","4","AUTOMATICO","SIN INFORMACION","53.339999999999996","266.7","540","10124","4","40496","1","0.0029337","43823","1","2","--","--","MANUAL","SIN INFORMACION","47.625","333.375","47.625","2000","8","16000","1","0.002619375","49","39378","ETIQUETA A 1 COLUMNA","KATHERINE MONTESINO","43206","2","","","","DANIELA ORTIZ","SE MODIFICA A 1 COLUMNA Y CANTIDAD DE ROLLOS X CAJA","43794","","","","","","","","","","","","","","","","","","","","","",""
"48906","2899","ETIQUETA PRIME 150 x 90 MM  BLUE GUARD IPN ORAL 300GR.  (1633)","48906","CENTROVET","PRIME DIGITAL","UNIDADES","NO APLICA","HP","NO APLICA","NO","NO APLICA","NO APLICA","NO APLICA","FRIO","150 X 90","FLEXIBLE","3","2","97","3.175","LAMINADO 320MM PPDL54BH OPTIMA MATE AF1000 G60","320","0.32","46722","NO APLICA","--","--","CINTA P/LAMINAR  PP TRANSP. 310MM OLPP24-M-310mm 1500","310","46649","N/A","N/A","N/A","N/A","EDUARDO LUCO","5:C;M;Y;K;P-1505C","ARCLAD","","DIPISA","","RECTANGULAR","","","","","","","","","","","","","","4","3","","","MANUAL","SIN INFORMACION","153.98749999999998","307.97499999999997","154","1000","4","4000","1","0.016425333333333333","718","720","EL ROTULO DE LAS CAJAS DEBE INDICAR LO SIGUIENTE: Nombre del producto / Nombre del Fabricante / N° de OT / Fecha de elaboracion / Fecha de vencimiento (Indefinido).","KATHERINE MONTESINO","43206","1","","","","--","--","--","","","","","","","","","","","","","","","","","","","","","",""
"48907","2900","ETIQUETA PRIME EASY FLAP 263 X 140 mm PROPIZOL 25 EC  (203110)","48907","ANASAC","EASY FLAP","UNIDADES","NO","UV","SILICONA UV 46386/ (INHIBIDOR) SAP 40716","SI","BARNIZ SOBRE IMPRESION FLEXO 14-266 (90333301)","NO APLICA","--","ESTANDAR","263 X 140","FLEXIBLE","1","1","84","3.175","LAMINADO 160MM BOPP  BLCO. 60 UTC RI 707/BL 8065","160","0.16","40500","LAMINADO 160mm BOPP BLANCO 38 M/P1","160","43452","--","--","--","--","--","--","--","HERNAN LARA","6: K;347, DISTRIBUIDOS SEGÚN INDICA ARTE.","RITRAMA","--","--","--","RECTANGULAR","3","4","AUTOMATICO","SIN INFORMACION","53.339999999999996","266.7","540","10124","4","40496","1","0.0029337","43823","4","3","--","--","AUTOMATICO","SIN INFORMACION","266.7","266.7","149.3","560","2","1120","1","0.042671999999999995","718","708 / 701","ROLLO NO DEBE LLEVAR EMPALMES ROJOS, SOLO TRANSPARENTE POR EL REVERSO/LAM 40500 PAG. 1 CON PAG 2 ; LAM 43452 PARA PAG. 3","KATHERINE MONTESINO","43206","1","","","40","--","--","--","3","","","","","BOPP","BLANCO","","","","","","","","","","","","","","",""
"48905","2901","ETIQUETA PRIME 130 x 65 MM  AUTOVACUNA INY. INACTIVADA (3719)","48905","CENTROVET","PRIME DIGITAL","UNIDADES","NO APLICA","HP","NO APLICA","NO","NO APLICA","NO APLICA","NO APLICA","FRIO","130 X 65","FLEXIBLE","4","2","84","3.175","LAMINADO 320MM PPDL54BH OPTIMA MATE AF1000 G60","320","0.32","46722","NO APLICA","--","--","CINTA P/LAMINAR  PP TRANSP. 310MM OLPP24-M-310mm 1500","310","46649","N/A","N/A","N/A","N/A","EDUARDO LUCO","5:C;M;Y;K;P-7427C","ARCLAD","","DIPISA","","RECTANGULAR","","","","","","","","","","","","","","4","3","","","MANUAL","SIN INFORMACION","133.35","266.7","133.35","1000","6","6000","1","0.010667999999999999","718","39379","EL ROTULO DE LAS CAJAS DEBE INDICAR LO SIGUIENTE: Nombre del producto / Nombre del Fabricante / N° de OT / Fecha de elaboracion / Fecha de vencimiento (Indefinido).","KATHERINE MONTESINO","43206","1","","","","--","--","--","","","","","","","","","","","","","","","","","","","","","",""
"48910","2902","ETIQUETA PRIME CIRCULAR 63 MM.CALABAZA NARANJA (C/B 780225000277)","48910","ARCOR","PRIME","UNIDADES","NO APLICA","SOLVENTE","NO APLICA","SI","BARNIZ BRILLANTE FLEXO BASE AGUA 15-600463-2 SIEGWERK SAP 48343","NO APLICA","NO APLICA","ESTANDAR","63 X 63","FLEXIBLE","2","4","84","3.175","LAMINADO 160MM PAPEL BCO. S.BRILLO 80G AP 904 (6770)","160","0.16","711","NO APLICA","--","--","--","--","--","N/A","N/A","N/A","N/A","EDUARDO LUCO","2:K;P-485C","ARCLAD","--","--","","RECTANGULAR","","","","","","","","","","","","","","3","4","","","MANUAL","SIN INFORMACION","66.675","266.7","200","3000","6","18000","1","0.005333999999999999","718","39379","--","KATHERINE MONTESINO","43207","1","","","","--","--","--","3","","","","","PAPEL SEMIBRILLO","BLANCO","","","","","","","","","","","","","","",""
"48911","2903","ETIQUETA PRIME CIRCULAR 63 MM.CALABAZA MORADA (C/B 7802225000260)","48911","ARCOR","PRIME","UNIDADES","NO APLICA","SOLVENTE","NO APLICA","SI","BARNIZ BRILLANTE FLEXO BASE AGUA 15-600463-2 SIEGWERK SAP 48343","NO APLICA","NO APLICA","ESTANDAR","63 X 63","FLEXIBLE","2","4","84","3.175","LAMINADO 160MM PAPEL BCO. S.BRILLO 80G AP 904 (6770)","160","0.16","711","NO APLICA","--","--","--","--","--","N/A","N/A","N/A","N/A","EDUARDO LUCO","2:K;P-485C","ARCLAD","--","--","","RECTANGULAR","","","","","","","","","","","","","","3","4","","","MANUAL","SIN INFORMACION","66.675","266.7","200","3000","6","18000","1","0.005333999999999999","718","39379","--","KATHERINE MONTESINO","43207","1","","","","--","--","--","3","","","","","PAPEL SEMIBRILLO","BLANCO","","","","","","","","","","","","","","",""
"48915","2904","ETIQUETA PRIME EASY FLAP 263 X 140 mm APPLAUD 40 COD.203205  DIS. ABRIL 2018","48915","ANASAC","EASY FLAP","UNIDADES","NO","UV","SILICONA UV 46386/ (INHIBIDOR) SAP 40716","SI","BARNIZ SOBRE IMPRESION FLEXO 14-266 (90333301)","NO APLICA","--","ESTANDAR","263 X 140","FLEXIBLE","1","1","84","3.175","LAMINADO 160MM BOPP  BLCO. 60 UTC RI 707/BL 8065","160","0.16","40500","LAMINADO 160mm BOPP BLANCO 38 M/P1","160","43452","--","--","--","--","--","--","--","HERNAN LARA","6: K;YELLOW C, DISTRIBUIDOS SEGÚN INDICA ARTE.","RITRAMA","--","--","--","RECTANGULAR","3","4","AUTOMATICO","SIN INFORMACION","53.339999999999996","266.7","540","10124","4","40496","1","0.0029337","43823","4","3","--","--","AUTOMATICO","SIN INFORMACION","266.7","266.7","149.3","560","2","1120","1","0.042671999999999995","718","708 / 701","ROLLO NO DEBE LLEVAR EMPALMES ROJOS, SOLO TRANSPARENTE POR EL REVERSO/LAM 40500 PAG. 1 CON PAG 2 ; LAM 43452 PARA PAG. 3","KATHERINE MONTESINO","43208","1","","","40","--","--","--","3","","","","","BOPP","BLANCO","","","","","","","","","","","","","","",""
"48916","2905","OB-ETIQUETA INDUSTRIAL 80 X 100 SB ROSADO 230","48916","ALIMENTOS EL GLOBO","INDUSTRIAL IMPRESA","MILES","NO APLICA","SOLVENTE","NO APLICA","NO","NO APLICA","NO APLICA","NO APLICA","ESTANDAR","80 X 100","FLEXIBLE","1","3","80","3.175","LAMINADO 110MM PAPEL BCO. S.BRILLO 80G AP 904 (6770)","110","0.11","709","NO APLICA","--","--","--","--","--","N/A","N/A","N/A","N/A","MAURICIO MEDINA","1:P-230C","ARCLAD","--","--","","RECTANGULAR","","","","","","","","","","","","","","4","3","","","MANUAL","SIN INFORMACION","84.66666666666667","254","203","2400","2","4800","1","9.313333333333334","718","708","- -","KATHERINE MONTESINO","43208","1","","","","--","--","--","3","","","","","PAPEL SEMIBRILLO","BLANCO","","","","","","","","","","","","","","",""
"48889","2906","ETIQUETA PRIME UNIMARC 337 X 45 PASAS RUBIAS COD. 610143","48889","AGROINDUSTRIAL TRES ERRE","PRIME DIGITAL","UNIDADES","NO APLICA","HP","N/A","SI","TINTA SOBREIMP. L39M5XBB4U5AB UV LETDOWN SIEGWERK SAP 45964","NO APLICA","NO APLICA","FRIO","337 X 45","FLEXIBLE","6","1","108","3.175","LAMINADO 320MM PPDL54P4 OPTIMA PP BCO MATE 57M AF1000 G60","320","0.32","44533","NO APLICA","--","--","NO APLICA","--","--","--","--","--","--","EDUARDO LUCO","6:P-123C; P-130C; P-485C;P-7527C; P-368;NEGRO","ARCLAD","--","--","--","RECTANGULAR","","","","","","","","","","","","","","4","3","--","--","AUTOMATICO","SIN INFORMACION","342.9","342.9","171","500","8","4000","1","0.018288","718","39378","--","KATHERINE MONTESINO","43208","1","","","","--","","--","","","","","","","","","","","","","","","","","","","","","",""
"48919","2907","ETIQUETA PRIME 25 DIAMETRO LOGO BANDERA USA / EMBRIO","48919","COMERCIALIZADORA AGROPECUARIA EMB","PRIME","UNIDADES","NO APLICA","SOLVENTE","NO APLICA","SI","BARNIZ BRILLANTE FLEXO BASE AGUA 15-600463-2 SIEGWERK SAP 48343","NO APLICA","NO APLICA","ESTANDAR","25 X 25","FLEXIBLE","3","8","69","3.175","LAMINADO 110MM PAPEL BLANCO S.BRILLO 80/P4","110","0.11","43349","NO APLICA","--","--","--","--","--","N/A","N/A","N/A","N/A","EDUARDO LUCO","2:P-2766C;P-186C","ARCLAD","--","--","","RECTANGULAR","","","","","","","","","","","","","","4","3","","","MANUAL","SIN INFORMACION","27.384375","219.075","27.4","1000","14","14000","1","0.00100409375","49","38995","- -","KATHERINE MONTESINO","43209","1","","","","--","--","--","","","","","","","","","","","","","","","","","","","","","",""
"48917","2908","OB-ETIQ. 70 X 100  TRANSFER ( garden house)","48917","LAB. GARDEN HOUSE","INDUSTRIAL BLANCA","MILES","NO","--","0","--","--","NO APLICA","--","ESTANDAR","70 x 100","FLEXIBLE","3","6","138","3.175","LAMINADO 330MM PAPEL TRANSFER TT64/PH","330","0.33","45051","NO APLICA","--","--","NO APLICA","--","NO APLICA","NO APLICA","--","--","--","EDUARDO LUCO","0","ARCLAD","--","--","--","RECTANGULAR","3","4","AUTOMATICO","SIN INFORMACION","53.339999999999996","266.7","540","10124","4","40496","1","0.0029337","43823","1","2","--","--","MANUAL","SIN INFORMACION","73.02499999999999","438.15","37","500","16","8000","1","8.03275","718","31578","","KATHERINE MONTESINO","43209","1","","","","--","--","--","","","","","","","","","","","","","","","","","","","","","",""
"48921","2909","ETIQUETA PRIME 90 X 25 MM BRONCOT GOTAS 10ML (COD 3956781)","48921","RECALCINE","PRIME DIGITAL","UNIDADES","NO","HP","NO APLICA","SI","CON RESERVA SEGÚN ARTE UV 6663 CURABLE GLOSS VARNISH 45981","NO APLICA","NO APLICA","ESTANDAR","90 X 25","FLEXIBLE","10","3","88","3.175","LAMINADO 330MM PAPEL SEMIBRILLO L80-PH-G62S ( EXACTO)","330","0.33","44927","NO APLICA","--","--","NO APLICA","--","--","N/A","N/A","N/A","N/A","EDUARDO LUCO","3:P-376C;376C;NEGRO","ARCLAD","--","--","--","RECTANGULAR","","","","","","","","","","","","","","3","4","--","--","AUTOMATICO","SIN INFORMACION","93.13333333333333","279.4","93.1","1000","21","21000","1","0.0030734","718","48209","CONO 2 ""/ CADA ROLLO CON BOLSAS PE TRANSP./PEGAR 1 ET.  EN CADA CAJA JUNTO AL RÓTULO/ INCLUIR EN ETs. DEL CONO (TRAZABILIDAD) Y CAJA  N° COD. CLIENTE(VER EN DESCRIPCION )","KATHERINE MONTESINO","43209","1","","","","--","--","--","","","","","","","","","","","","","","","","","","","","","",""
